age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
53,services,married,high.school,no,yes,no,telephone,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
34,services,divorced,basic,unknown,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
55,blue-collar,divorced,basic,unknown,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
38,blue-collar,single,basic,no,yes,no,telephone,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
51,blue-collar,divorced,basic,no,no,no,cellular,may,wed,5,0,1,failure,92.893,-46.2,1.281,0
57,admin.,married,basic,unknown,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
24,housemaid,married,basic,no,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
47,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,7,0,1,failure,92.893,-46.2,1.281,0
35,admin.,single,high.school,no,yes,no,cellular,may,wed,5,0,1,failure,92.893,-46.2,1.281,0
32,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
34,services,divorced,basic,unknown,unknown,unknown,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
43,self-employed,divorced,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,divorced,basic,unknown,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
53,blue-collar,single,unknown,no,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
42,services,married,high.school,no,yes,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
36,blue-collar,divorced,basic,unknown,no,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
43,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
38,self-employed,married,basic,no,yes,no,telephone,may,wed,1,0,2,failure,92.893,-46.2,1.281,0
43,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,married,basic,unknown,yes,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
26,student,single,high.school,no,no,no,telephone,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
37,blue-collar,married,basic,no,no,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
36,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,blue-collar,single,basic,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
29,blue-collar,single,basic,no,yes,no,telephone,may,wed,7,0,0,nonexistent,92.893,-46.2,1.281,0
37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
55,blue-collar,divorced,basic,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
37,services,married,basic,unknown,yes,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,blue-collar,married,basic,unknown,yes,yes,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
29,self-employed,single,professional.course,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,1
35,blue-collar,married,basic,no,no,no,cellular,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
28,blue-collar,single,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,divorced,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
35,technician,married,professional.course,no,no,no,cellular,may,wed,9,0,0,nonexistent,92.893,-46.2,1.281,0
29,technician,single,professional.course,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,divorced,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
27,blue-collar,married,high.school,no,unknown,unknown,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
43,blue-collar,married,basic,no,yes,yes,cellular,may,wed,6,0,1,failure,92.893,-46.2,1.281,0
36,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
30,blue-collar,single,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,technician,single,university.degree,no,no,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
23,student,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,married,high.school,no,yes,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
23,services,married,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,divorced,basic,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
25,blue-collar,single,basic,unknown,no,no,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
41,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,admin.,married,university.degree,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
44,admin.,married,high.school,no,yes,no,cellular,may,wed,3,0,2,failure,92.893,-46.2,1.281,0
41,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,admin.,married,university.degree,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
27,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
58,blue-collar,married,basic,unknown,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
48,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
30,blue-collar,single,basic,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
35,self-employed,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,technician,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
35,self-employed,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
41,services,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
32,blue-collar,single,basic,unknown,yes,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,technician,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,married,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
35,technician,married,professional.course,no,yes,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,admin.,single,high.school,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
51,blue-collar,divorced,basic,no,no,yes,cellular,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
43,technician,single,high.school,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
29,admin.,single,basic,no,no,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,management,married,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
27,self-employed,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
49,admin.,married,basic,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
41,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
42,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
41,blue-collar,married,basic,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
32,blue-collar,single,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
28,student,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
53,retired,divorced,university.degree,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
26,blue-collar,single,basic,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
38,admin.,married,university.degree,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
32,unemployed,single,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
55,retired,divorced,basic,unknown,no,no,cellular,may,wed,4,0,1,failure,92.893,-46.2,1.281,1
43,admin.,married,high.school,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
38,blue-collar,single,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,services,single,high.school,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
37,admin.,married,university.degree,no,yes,yes,cellular,may,wed,7,0,0,nonexistent,92.893,-46.2,1.281,0
53,services,married,high.school,no,yes,no,telephone,may,wed,9,0,0,nonexistent,92.893,-46.2,1.281,0
33,services,single,basic,unknown,yes,yes,telephone,may,wed,8,0,1,failure,92.893,-46.2,1.281,0
31,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
43,self-employed,single,high.school,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
30,technician,single,high.school,no,yes,no,cellular,may,wed,12,0,0,nonexistent,92.893,-46.2,1.281,0
34,technician,single,professional.course,no,yes,no,cellular,may,wed,11,0,0,nonexistent,92.893,-46.2,1.281,0
53,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
34,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1,10,1,success,92.893,-46.2,1.281,0
36,services,divorced,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
51,admin.,divorced,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
44,technician,married,professional.course,unknown,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
37,technician,divorced,professional.course,no,yes,yes,telephone,may,wed,10,0,0,nonexistent,92.893,-46.2,1.281,0
38,self-employed,married,basic,no,no,yes,telephone,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
31,unemployed,married,basic,no,yes,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
43,blue-collar,married,basic,unknown,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,married,basic,unknown,yes,yes,cellular,may,wed,9,0,0,nonexistent,92.893,-46.2,1.281,0
53,management,married,university.degree,no,yes,no,cellular,may,wed,13,0,1,failure,92.893,-46.2,1.281,0
33,admin.,divorced,university.degree,no,yes,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
27,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
43,blue-collar,married,basic,no,no,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
42,blue-collar,divorced,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
24,technician,married,professional.course,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,unemployed,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
28,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
40,blue-collar,single,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
27,admin.,single,high.school,no,yes,yes,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
44,blue-collar,married,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,services,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
30,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
33,admin.,divorced,university.degree,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,blue-collar,married,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,admin.,single,university.degree,no,no,no,cellular,may,wed,7,0,0,nonexistent,92.893,-46.2,1.281,0
35,blue-collar,married,basic,no,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
34,management,married,university.degree,no,no,yes,telephone,may,wed,5,6,1,success,92.893,-46.2,1.281,0
23,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
24,student,single,high.school,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,blue-collar,married,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
38,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
57,services,married,high.school,unknown,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
36,services,single,high.school,no,no,no,cellular,may,wed,7,0,0,nonexistent,92.893,-46.2,1.281,0
33,technician,single,university.degree,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
32,blue-collar,single,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
31,management,single,university.degree,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
42,admin.,divorced,high.school,no,yes,no,telephone,may,wed,5,0,1,failure,92.893,-46.2,1.281,0
29,admin.,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
43,management,married,university.degree,no,yes,no,cellular,may,wed,7,0,0,nonexistent,92.893,-46.2,1.281,0
44,housemaid,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
34,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,management,married,university.degree,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
24,student,single,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,1
31,technician,single,professional.course,no,yes,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
34,housemaid,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
37,services,single,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,admin.,divorced,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
35,admin.,divorced,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
41,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
32,blue-collar,married,high.school,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
33,services,single,basic,unknown,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
41,services,married,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
29,admin.,single,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,admin.,married,university.degree,no,no,no,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
35,admin.,single,high.school,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
49,blue-collar,married,basic,unknown,no,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
29,admin.,single,basic,no,yes,no,telephone,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
24,admin.,married,basic,no,yes,no,cellular,may,wed,1,10,1,success,92.893,-46.2,1.281,1
33,blue-collar,single,university.degree,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,admin.,married,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
23,student,single,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
42,services,single,basic,no,yes,yes,cellular,may,wed,8,0,0,nonexistent,92.893,-46.2,1.281,0
29,admin.,married,university.degree,no,no,no,cellular,may,wed,5,0,1,failure,92.893,-46.2,1.281,0
53,management,married,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
25,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
24,services,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
31,technician,single,professional.course,no,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,1
33,services,married,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,1
35,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
33,services,single,basic,unknown,no,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
30,technician,single,university.degree,no,yes,no,telephone,may,wed,3,0,1,failure,92.893,-46.2,1.281,0
52,admin.,married,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,self-employed,married,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
29,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,single,university.degree,no,no,no,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,admin.,married,high.school,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
59,admin.,divorced,high.school,no,unknown,unknown,telephone,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
46,admin.,married,high.school,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
41,technician,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
36,admin.,married,university.degree,no,yes,no,cellular,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
28,blue-collar,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
48,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
39,blue-collar,divorced,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
34,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,technician,divorced,professional.course,no,no,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
39,blue-collar,divorced,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
39,blue-collar,divorced,basic,unknown,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
58,retired,married,basic,unknown,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
55,blue-collar,married,basic,unknown,unknown,unknown,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
41,entrepreneur,married,university.degree,no,yes,no,cellular,may,wed,1,12,1,success,92.893,-46.2,1.281,0
43,blue-collar,married,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
37,technician,divorced,professional.course,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
38,self-employed,married,basic,no,no,yes,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
30,blue-collar,married,basic,unknown,no,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,services,single,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
37,technician,divorced,professional.course,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
30,blue-collar,married,basic,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
43,blue-collar,married,basic,no,no,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
39,admin.,divorced,basic,no,no,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
36,blue-collar,married,basic,unknown,no,no,cellular,may,wed,3,0,1,failure,92.893,-46.2,1.281,1
38,technician,married,university.degree,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
30,admin.,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,married,professional.course,no,no,no,telephone,may,wed,8,0,0,nonexistent,92.893,-46.2,1.281,0
31,management,single,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
30,services,single,high.school,no,yes,no,telephone,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
31,unemployed,married,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
41,blue-collar,married,basic,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,blue-collar,single,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
51,blue-collar,divorced,basic,no,yes,no,cellular,may,wed,4,0,1,failure,92.893,-46.2,1.281,0
43,blue-collar,married,basic,unknown,no,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
28,services,single,high.school,no,yes,yes,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
36,services,single,professional.course,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
38,blue-collar,married,basic,no,no,no,cellular,may,wed,1,11,1,success,92.893,-46.2,1.281,0
31,self-employed,married,basic,no,unknown,unknown,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
23,blue-collar,single,basic,no,yes,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
31,services,single,basic,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,1
31,admin.,single,basic,no,no,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
35,admin.,single,university.degree,unknown,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,services,single,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
43,admin.,divorced,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
28,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
28,blue-collar,single,basic,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
47,blue-collar,single,basic,unknown,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
35,blue-collar,single,high.school,no,yes,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
30,services,married,high.school,no,no,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,blue-collar,single,basic,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
47,services,married,professional.course,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
36,admin.,divorced,high.school,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
33,admin.,married,university.degree,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
36,blue-collar,married,basic,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
27,admin.,single,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
49,entrepreneur,married,unknown,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
53,management,married,university.degree,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
48,admin.,divorced,unknown,no,yes,no,cellular,may,wed,6,0,0,nonexistent,92.893,-46.2,1.281,0
27,admin.,single,high.school,no,no,no,telephone,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,admin.,single,university.degree,no,no,no,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
28,technician,married,professional.course,no,yes,no,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
30,technician,single,unknown,no,yes,yes,cellular,may,wed,2,0,0,nonexistent,92.893,-46.2,1.281,0
22,student,single,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
51,blue-collar,divorced,basic,no,no,no,cellular,may,wed,5,0,0,nonexistent,92.893,-46.2,1.281,0
32,blue-collar,married,basic,no,yes,yes,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
26,services,single,high.school,no,yes,no,telephone,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
34,services,divorced,basic,unknown,no,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,single,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,blue-collar,married,basic,unknown,yes,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
42,technician,divorced,high.school,no,yes,no,cellular,may,wed,2,0,1,failure,92.893,-46.2,1.281,0
33,blue-collar,married,basic,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,8,0,0,nonexistent,92.893,-46.2,1.281,0
51,blue-collar,divorced,basic,no,yes,no,cellular,may,wed,3,0,0,nonexistent,92.893,-46.2,1.281,0
31,admin.,married,high.school,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,1
28,technician,single,professional.course,no,yes,no,telephone,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
51,blue-collar,married,basic,no,no,no,cellular,may,wed,4,0,0,nonexistent,92.893,-46.2,1.281,0
28,technician,single,professional.course,no,yes,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
29,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
28,blue-collar,married,professional.course,unknown,yes,no,cellular,may,wed,7,0,1,failure,92.893,-46.2,1.281,0
44,admin.,married,high.school,no,no,no,cellular,may,wed,1,0,0,nonexistent,92.893,-46.2,1.281,0
58,management,married,basic,no,yes,yes,cellular,may,wed,1,0,1,failure,92.893,-46.2,1.281,0
